loan_id,account_id,date_loan.csv,amount,duration,payments,status,district_id,frequency,date_account.csv,order.csv_order_id,order.csv_bank_to,order.csv_account_to,order.csv_amount,order.csv_k_symbol,disp.csv_disp_id,disp.csv_client_id,disp.csv_type,trans.csv_trans_id,trans.csv_date,trans.csv_type,trans.csv_operation,trans.csv_amount,trans.csv_balance,trans.csv_k_symbol,trans.csv_bank,trans.csv_account
6059,5196,1997-12-28,79824,12,6652.0,A,13,POPLATEK TYDNE,1997-06-29,2.0,2.0,2.0,2.0,2.0,1,1,1,130,130,130,112,130,130,60,27,130
6063,5213,1996-04-25,320976,48,6687.0,D,1,POPLATEK MESICNE,1995-08-18,1.0,1.0,1.0,1.0,1.0,1,1,1,301,301,301,221,301,301,148,69,301
6064,5215,1994-08-04,14628,12,1219.0,A,55,POPLATEK MESICNE,1993-07-01,5.0,5.0,5.0,5.0,3.0,1,1,1,637,637,637,571,637,637,384,257,637
6066,5228,1994-07-11,173808,24,7242.0,A,77,POPLATEK PO OBRATU,1993-06-23,1.0,1.0,1.0,1.0,1.0,2,2,2,454,454,454,388,454,454,151,90,454
6072,5256,1994-05-10,193968,36,5388.0,A,72,POPLATEK PO OBRATU,1993-10-25,1.0,1.0,1.0,1.0,1.0,1,1,1,408,408,408,288,408,408,212,36,408
6073,5263,1996-11-12,276300,60,4605.0,C,64,POPLATEK MESICNE,1995-07-14,2.0,2.0,2.0,2.0,2.0,1,1,1,273,273,273,232,273,273,139,62,273
6075,5267,1997-11-26,129312,24,5388.0,D,4,POPLATEK MESICNE,1996-01-12,1.0,1.0,1.0,1.0,1.0,1,1,1,233,233,233,197,233,233,84,12,233
6076,5269,1997-02-02,117420,60,1957.0,C,49,POPLATEK MESICNE,1996-07-04,3.0,3.0,3.0,3.0,2.0,1,1,1,213,213,213,183,213,213,128,73,213
6077,5270,1993-11-22,79608,24,3317.0,A,44,POPLATEK MESICNE,1993-01-13,1.0,1.0,1.0,1.0,1.0,1,1,1,462,462,462,390,462,462,163,96,462
6078,5283,1998-09-09,170832,48,3559.0,C,15,POPLATEK MESICNE,1997-09-18,2.0,2.0,2.0,2.0,2.0,1,1,1,93,93,93,78,93,93,40,30,93
6083,5305,1998-03-31,240528,48,5011.0,C,47,POPLATEK MESICNE,1996-09-16,1.0,1.0,1.0,1.0,1.0,1,1,1,149,149,149,122,149,149,58,36,149
6087,5313,1994-02-27,300660,60,5011.0,C,40,POPLATEK MESICNE,1993-04-29,4.0,4.0,4.0,4.0,3.0,1,1,1,601,601,601,533,601,601,378,247,601
6088,5317,1997-03-07,90180,36,2505.0,C,28,POPLATEK MESICNE,1996-10-20,2.0,2.0,2.0,2.0,2.0,1,1,1,152,152,152,126,152,152,91,70,152
6095,5358,1997-01-24,68340,60,1139.0,C,4,POPLATEK MESICNE,1995-05-18,2.0,2.0,2.0,2.0,2.0,1,1,1,267,267,267,224,267,267,142,61,267
6097,5362,1997-08-21,202848,48,4226.0,C,76,POPLATEK TYDNE,1996-09-06,3.0,3.0,3.0,3.0,2.0,2,2,2,192,192,192,164,192,192,114,91,192
6103,5385,1994-04-07,149340,60,2489.0,C,44,POPLATEK TYDNE,1993-05-21,2.0,2.0,2.0,2.0,2.0,1,1,1,427,427,427,360,427,427,249,187,427
6104,5395,1997-09-05,158184,36,4394.0,C,47,POPLATEK MESICNE,1996-04-26,1.0,1.0,1.0,1.0,1.0,1,1,1,196,196,196,163,196,196,79,16,196
6109,5422,1996-06-03,368880,60,6148.0,C,66,POPLATEK MESICNE,1994-10-22,4.0,4.0,4.0,4.0,3.0,2,2,2,480,480,480,429,480,480,270,172,480
6111,5428,1993-09-24,174744,24,7281.0,B,24,POPLATEK MESICNE,1993-04-14,1.0,1.0,1.0,1.0,1.0,1,1,1,458,458,458,389,458,458,217,18,458
6112,5442,1994-06-17,174744,24,7281.0,B,34,POPLATEK MESICNE,1993-03-22,4.0,4.0,4.0,4.0,3.0,1,1,1,530,530,530,461,530,530,354,201,530
6113,5445,1997-10-01,78696,36,2186.0,C,72,POPLATEK MESICNE,1997-02-19,5.0,5.0,5.0,5.0,3.0,1,1,1,193,193,193,171,193,193,126,109,193
6118,5477,1997-10-04,349392,48,7279.0,C,57,POPLATEK MESICNE,1995-12-17,2.0,2.0,2.0,2.0,2.0,1,1,1,283,283,283,246,283,283,114,46,283
6120,5481,1994-09-11,209184,48,4358.0,A,52,POPLATEK MESICNE,1993-08-16,1.0,1.0,1.0,1.0,1.0,1,1,1,403,403,403,339,403,403,171,112,403
6130,5541,1996-07-18,32640,48,680.0,C,43,POPLATEK MESICNE,1995-03-24,3.0,3.0,3.0,3.0,2.0,1,1,1,343,343,343,298,343,343,194,109,343
6136,5572,1998-04-19,140880,60,2348.0,C,15,POPLATEK MESICNE,1997-08-11,2.0,2.0,2.0,2.0,2.0,1,1,1,94,94,94,77,94,94,49,20,94
6137,5574,1996-04-10,44628,12,3719.0,A,13,POPLATEK TYDNE,1994-07-14,2.0,2.0,2.0,2.0,2.0,1,1,1,382,382,382,329,382,382,162,114,382
6142,5591,1997-01-21,221880,60,3698.0,C,9,POPLATEK MESICNE,1996-03-16,5.0,5.0,5.0,5.0,3.0,2,2,2,299,299,299,266,299,299,200,172,299
6144,5593,1996-08-09,44376,12,3698.0,A,15,POPLATEK MESICNE,1996-02-27,2.0,2.0,2.0,2.0,2.0,1,1,1,291,291,291,257,291,291,109,44,291
6147,5602,1997-12-28,177504,48,3698.0,C,19,POPLATEK PO OBRATU,1996-07-10,1.0,1.0,1.0,1.0,1.0,1,1,1,181,181,181,151,181,181,70,12,181
6150,5622,1994-11-02,83016,12,6918.0,A,70,POPLATEK MESICNE,1993-02-08,3.0,3.0,3.0,3.0,2.0,1,1,1,565,565,565,494,565,565,286,148,565
6151,5628,1995-04-25,225420,60,3757.0,C,61,POPLATEK MESICNE,1994-06-17,1.0,1.0,1.0,1.0,1.0,1,1,1,313,313,313,259,313,313,147,44,313
6153,5632,1995-07-25,285600,60,4760.0,C,5,POPLATEK TYDNE,1994-11-15,1.0,1.0,1.0,1.0,1.0,2,2,2,326,326,326,277,326,326,137,41,326
6157,5650,1995-07-10,98592,24,4108.0,A,10,POPLATEK PO OBRATU,1995-01-08,2.0,2.0,2.0,2.0,2.0,1,1,1,327,327,327,279,327,327,158,115,327
6168,5698,1998-11-21,99216,36,2756.0,C,1,POPLATEK MESICNE,1997-09-04,2.0,2.0,2.0,2.0,2.0,2,2,2,99,99,99,83,99,99,36,11,99
6169,5700,1995-03-16,103680,60,1728.0,D,42,POPLATEK MESICNE,1993-07-20,1.0,1.0,1.0,1.0,1.0,1,1,1,355,355,355,299,355,355,153,36,355
6173,5724,1997-01-08,232560,48,4845.0,C,14,POPLATEK PO OBRATU,1995-04-19,5.0,5.0,5.0,5.0,3.0,1,1,1,417,417,417,373,417,417,263,224,417
6175,5735,1996-02-21,290700,60,4845.0,D,52,POPLATEK MESICNE,1995-01-25,1.0,1.0,1.0,1.0,1.0,1,1,1,315,315,315,267,315,315,129,31,315
6178,5742,1995-12-16,232560,48,4845.0,C,74,POPLATEK PO OBRATU,1995-07-05,1.0,1.0,1.0,1.0,1.0,1,1,1,243,243,243,201,243,243,117,36,243
6185,5774,1995-11-28,31176,24,1299.0,A,1,POPLATEK MESICNE,1995-06-08,3.0,3.0,3.0,3.0,2.0,1,1,1,303,303,303,260,303,303,181,100,303
6190,5794,1996-05-06,123600,60,2060.0,C,70,POPLATEK MESICNE,1995-07-14,1.0,1.0,1.0,1.0,1.0,2,2,2,229,229,229,187,229,229,112,32,229
6196,5837,1997-09-14,177804,36,4939.0,C,5,POPLATEK MESICNE,1996-07-18,1.0,1.0,1.0,1.0,1.0,1,1,1,173,173,173,144,173,173,70,15,173
6202,5891,1994-04-18,65184,12,5432.0,A,54,POPLATEK MESICNE,1993-01-25,1.0,1.0,1.0,1.0,1.0,1,1,1,464,464,464,393,464,464,149,83,464
6207,5912,1998-06-23,184620,60,3077.0,C,45,POPLATEK MESICNE,1996-10-25,2.0,2.0,2.0,2.0,2.0,1,1,1,153,153,153,127,153,153,74,53,153
6210,5927,1994-06-06,87216,48,1817.0,B,15,POPLATEK MESICNE,1993-11-26,1.0,1.0,1.0,1.0,1.0,1,1,1,502,502,502,382,502,502,306,104,502
6215,5944,1998-06-18,78720,48,1640.0,C,27,POPLATEK MESICNE,1997-06-06,2.0,2.0,2.0,2.0,2.0,1,1,1,112,112,112,93,112,112,53,20,112
6216,5952,1994-09-30,141240,24,5885.0,A,50,POPLATEK MESICNE,1993-09-07,5.0,5.0,5.0,5.0,3.0,1,1,1,628,628,628,564,628,628,385,326,628
6223,5991,1994-11-03,61056,48,1272.0,A,1,POPLATEK MESICNE,1993-11-21,3.0,3.0,3.0,3.0,2.0,1,1,1,459,459,459,398,459,459,277,160,459
6227,6030,1995-03-04,28248,24,1177.0,A,47,POPLATEK MESICNE,1993-08-24,1.0,1.0,1.0,1.0,1.0,1,1,1,353,353,353,289,353,353,147,24,353
6228,6034,1993-12-01,464520,60,7742.0,B,6,POPLATEK TYDNE,1993-03-19,1.0,1.0,1.0,1.0,1.0,1,1,1,441,441,441,372,441,441,184,48,441
6229,6040,1994-10-02,11736,24,489.0,A,1,POPLATEK MESICNE,1993-04-22,4.0,4.0,4.0,4.0,3.0,1,1,1,580,580,580,512,580,580,346,215,580
6232,6051,1994-07-08,276660,36,7685.0,B,56,POPLATEK MESICNE,1993-08-28,1.0,1.0,1.0,1.0,1.0,1,1,1,391,391,391,327,391,391,221,35,391
6234,6061,1998-05-28,5148,12,429.0,C,1,POPLATEK MESICNE,1997-03-08,2.0,2.0,2.0,2.0,2.0,1,1,1,126,126,126,105,126,126,60,23,126
6235,6062,1998-04-19,321360,60,5356.0,C,24,POPLATEK MESICNE,1996-08-28,2.0,2.0,2.0,2.0,2.0,1,1,1,202,202,202,174,202,202,83,60,202
6237,6075,1998-01-06,407952,48,8499.0,D,19,POPLATEK MESICNE,1996-09-15,1.0,1.0,1.0,1.0,1.0,1,1,1,128,128,128,101,128,128,74,3,128
6239,6083,1997-09-28,360864,48,7518.0,D,6,POPLATEK TYDNE,1996-09-19,1.0,1.0,1.0,1.0,1.0,1,1,1,220,220,220,175,220,220,115,12,220
6242,6097,1997-10-22,26208,36,728.0,C,29,POPLATEK MESICNE,1997-06-15,2.0,2.0,2.0,2.0,2.0,1,1,1,103,103,103,85,103,103,59,28,103
6244,6118,1995-01-08,270648,36,7518.0,B,1,POPLATEK TYDNE,1994-03-07,1.0,1.0,1.0,1.0,1.0,1,1,1,408,408,408,294,408,408,264,33,408
6249,6138,1997-07-30,67608,24,2817.0,C,54,POPLATEK MESICNE,1997-01-22,2.0,2.0,2.0,2.0,2.0,2,2,2,115,115,115,92,115,115,76,58,115
6253,6148,1994-11-04,59760,24,2490.0,A,74,POPLATEK MESICNE,1993-12-27,2.0,2.0,2.0,2.0,2.0,2,2,2,416,416,416,356,416,416,194,79,416
6254,6157,1997-12-28,247920,48,5165.0,C,34,POPLATEK MESICNE,1996-11-11,2.0,2.0,2.0,2.0,2.0,1,1,1,194,194,194,169,194,194,80,34,194
6255,6158,1997-02-08,247920,48,5165.0,D,67,POPLATEK MESICNE,1996-05-13,1.0,1.0,1.0,1.0,1.0,1,1,1,111,111,111,84,111,111,51,11,111
6272,6226,1994-12-20,398640,60,6644.0,C,74,POPLATEK TYDNE,1993-07-26,1.0,1.0,1.0,1.0,1.0,1,1,1,401,401,401,336,401,401,173,113,401
6278,6265,1997-06-10,87360,24,3640.0,C,5,POPLATEK MESICNE,1996-11-01,2.0,2.0,2.0,2.0,2.0,1,1,1,198,198,198,173,198,198,92,43,198
6279,6273,1994-06-07,87360,24,3640.0,A,38,POPLATEK MESICNE,1993-07-21,1.0,1.0,1.0,1.0,1.0,1,1,1,398,398,398,333,398,398,145,24,398
6283,6289,1996-08-11,85632,48,1784.0,C,64,POPLATEK MESICNE,1995-04-05,1.0,1.0,1.0,1.0,1.0,1,1,1,280,280,280,236,280,280,111,29,280
6294,6353,1995-02-12,79920,60,1332.0,C,26,POPLATEK MESICNE,1993-11-26,3.0,3.0,3.0,3.0,2.0,1,1,1,462,462,462,401,462,462,276,159,462
6296,6358,1996-08-06,270384,48,5633.0,C,3,POPLATEK MESICNE,1995-05-27,2.0,2.0,2.0,2.0,2.0,1,1,1,282,282,282,239,282,282,149,111,282
6297,6363,1994-10-25,17508,12,1459.0,A,74,POPLATEK MESICNE,1993-08-01,1.0,1.0,1.0,1.0,1.0,1,1,1,354,354,354,289,354,354,137,12,354
6302,6397,1996-09-16,181020,60,3017.0,C,48,POPLATEK MESICNE,1995-03-15,1.0,1.0,1.0,1.0,1.0,2,2,2,264,264,264,219,264,264,112,72,264
6303,6400,1996-02-12,72408,24,3017.0,B,31,POPLATEK PO OBRATU,1995-10-09,4.0,4.0,4.0,4.0,3.0,1,1,1,287,287,287,248,287,287,174,104,287
6306,6425,1994-12-20,36684,12,3057.0,A,31,POPLATEK MESICNE,1993-03-29,1.0,1.0,1.0,1.0,1.0,1,1,1,431,431,431,362,431,431,197,12,431
6309,6434,1996-11-11,110136,24,4589.0,A,1,POPLATEK MESICNE,1995-05-08,2.0,2.0,2.0,2.0,2.0,1,1,1,244,244,244,206,244,244,124,55,244
6310,6440,1997-06-17,34572,12,2881.0,A,1,POPLATEK MESICNE,1996-11-01,1.0,1.0,1.0,1.0,1.0,1,1,1,145,145,145,120,145,145,59,12,145
6312,6453,1998-05-17,10944,36,304.0,C,34,POPLATEK MESICNE,1996-07-27,4.0,4.0,4.0,4.0,3.0,1,1,1,226,226,226,197,226,226,135,82,226
6313,6461,1997-06-15,150912,36,4192.0,C,50,POPLATEK MESICNE,1996-07-17,1.0,1.0,1.0,1.0,1.0,2,2,2,198,198,198,169,198,198,74,18,198
6315,6472,1995-02-06,43164,12,3597.0,A,61,POPLATEK MESICNE,1994-02-08,1.0,1.0,1.0,1.0,1.0,1,1,1,381,381,381,322,381,381,125,71,381
6316,6473,1994-05-26,76908,12,6409.0,B,12,POPLATEK MESICNE,1993-01-26,1.0,1.0,1.0,1.0,1.0,1,1,1,473,473,473,401,473,473,150,10,473
6320,6495,1998-04-28,104964,12,8747.0,C,6,POPLATEK MESICNE,1996-07-23,2.0,2.0,2.0,2.0,2.0,1,1,1,177,177,177,148,177,177,86,33,177
6321,6505,1998-10-08,38496,12,3208.0,C,7,POPLATEK MESICNE,1997-09-13,1.0,1.0,1.0,1.0,1.0,1,1,1,49,49,49,33,49,49,23,3,49
6322,6510,1997-05-06,76992,24,3208.0,C,74,POPLATEK MESICNE,1996-12-18,1.0,1.0,1.0,1.0,1.0,1,1,1,164,164,164,139,164,164,68,20,164
6336,6555,1994-03-31,212400,36,5900.0,A,38,POPLATEK TYDNE,1993-03-05,1.0,1.0,1.0,1.0,1.0,1,1,1,438,438,438,368,438,438,172,36,438
6338,6592,1997-08-24,390660,60,6511.0,C,1,POPLATEK MESICNE,1996-10-20,2.0,2.0,2.0,2.0,2.0,1,1,1,224,224,224,198,224,224,89,40,224
6342,6609,1995-11-12,60156,36,1671.0,B,16,POPLATEK MESICNE,1995-03-27,3.0,3.0,3.0,3.0,2.0,1,1,1,281,281,281,242,281,281,185,95,281
6346,6649,1997-05-22,100260,60,1671.0,C,1,POPLATEK MESICNE,1995-07-08,1.0,1.0,1.0,1.0,1.0,1,1,1,186,186,186,150,186,186,78,19,186
6350,6678,1997-07-09,294384,48,6133.0,C,54,POPLATEK MESICNE,1996-01-03,1.0,1.0,1.0,1.0,1.0,1,1,1,274,274,274,238,274,274,86,18,274
6353,6686,1997-12-25,116496,24,4854.0,C,61,POPLATEK MESICNE,1996-02-10,1.0,1.0,1.0,1.0,1.0,1,1,1,188,188,188,154,188,188,75,46,188
6354,6688,1996-10-23,22968,36,638.0,C,16,POPLATEK MESICNE,1996-06-25,4.0,4.0,4.0,4.0,3.0,1,1,1,249,249,249,219,249,249,158,103,249
6355,6699,1997-09-24,127200,48,2650.0,C,35,POPLATEK MESICNE,1996-06-08,3.0,3.0,3.0,3.0,2.0,1,1,1,222,222,222,192,222,222,121,96,222
6356,6701,1993-12-08,95400,36,2650.0,A,49,POPLATEK TYDNE,1993-03-15,1.0,1.0,1.0,1.0,1.0,1,1,1,479,479,479,409,479,479,172,36,479
6357,6706,1998-07-12,64860,60,1081.0,C,38,POPLATEK MESICNE,1996-12-28,4.0,4.0,4.0,4.0,3.0,1,1,1,180,180,180,156,180,180,107,64,180
6358,6715,1995-01-14,137880,60,2298.0,D,48,POPLATEK TYDNE,1993-09-15,1.0,1.0,1.0,1.0,1.0,1,1,1,402,402,402,339,402,402,168,109,402
6362,6738,1995-10-31,37908,12,3159.0,A,62,POPLATEK MESICNE,1994-07-28,1.0,1.0,1.0,1.0,1.0,1,1,1,288,288,288,235,288,288,113,65,288
6377,6792,1997-03-17,17184,12,1432.0,A,1,POPLATEK MESICNE,1996-05-11,4.0,4.0,4.0,4.0,3.0,1,1,1,256,256,256,224,256,256,152,93,256
6386,6856,1997-04-30,124344,36,3454.0,C,43,POPLATEK MESICNE,1995-08-19,4.0,4.0,4.0,4.0,3.0,1,1,1,319,319,319,278,319,319,209,131,319
6399,6902,1997-12-21,49320,36,1370.0,C,60,POPLATEK MESICNE,1996-10-22,3.0,3.0,3.0,3.0,2.0,1,1,1,175,175,175,149,175,175,103,56,175
6402,6922,1998-12-06,139488,24,5812.0,C,3,POPLATEK TYDNE,1997-05-12,1.0,1.0,1.0,1.0,1.0,1,1,1,108,108,108,89,108,108,34,20,108
6403,6924,1995-12-05,194880,48,4060.0,C,74,POPLATEK MESICNE,1994-06-01,2.0,2.0,2.0,2.0,2.0,1,1,1,376,376,376,321,376,376,193,143,376
6407,6930,1994-05-26,25944,24,1081.0,A,41,POPLATEK MESICNE,1993-09-08,1.0,1.0,1.0,1.0,1.0,1,1,1,357,357,357,293,357,357,147,24,357
6415,6950,1997-02-12,475680,48,9910.0,C,36,POPLATEK MESICNE,1996-10-12,2.0,2.0,2.0,2.0,2.0,2,2,2,161,161,161,135,161,161,91,44,161
6421,6985,1996-07-25,96768,36,2688.0,C,38,POPLATEK MESICNE,1995-07-27,2.0,2.0,2.0,2.0,2.0,2,2,2,283,283,283,242,283,283,141,64,283
6435,7045,1997-06-16,288720,48,6015.0,C,51,POPLATEK MESICNE,1996-12-26,1.0,1.0,1.0,1.0,1.0,1,1,1,142,142,142,118,142,142,61,42,142
6436,7049,1998-05-22,495180,60,8253.0,C,69,POPLATEK MESICNE,1997-10-12,1.0,1.0,1.0,1.0,1.0,1,1,1,76,76,76,62,76,76,30,21,76
6437,7052,1997-11-09,63972,36,1777.0,D,55,POPLATEK PO OBRATU,1997-07-17,1.0,1.0,1.0,1.0,1.0,1,1,1,104,104,104,87,104,104,43,29,104
6442,7082,1998-02-08,194160,48,4045.0,C,57,POPLATEK MESICNE,1996-09-06,5.0,5.0,5.0,5.0,3.0,1,1,1,233,233,233,206,233,233,152,103,233
6450,7099,1998-06-10,234336,48,4882.0,C,1,POPLATEK MESICNE,1996-08-20,4.0,4.0,4.0,4.0,3.0,1,1,1,223,223,223,195,223,223,130,107,223
6456,7123,1993-12-09,47016,12,3918.0,A,64,POPLATEK PO OBRATU,1993-04-14,2.0,2.0,2.0,2.0,2.0,1,1,1,470,470,470,401,470,470,197,64,470
6460,7133,1994-11-06,48672,36,1352.0,A,1,POPLATEK MESICNE,1993-09-17,5.0,5.0,5.0,5.0,3.0,2,2,2,567,567,567,504,567,567,393,272,567
6461,7136,1996-09-19,74124,36,2059.0,C,12,POPLATEK TYDNE,1995-04-09,4.0,4.0,4.0,4.0,3.0,1,1,1,379,379,379,336,379,379,222,141,379
6464,7156,1998-04-16,49488,24,2062.0,C,71,POPLATEK MESICNE,1997-09-11,1.0,1.0,1.0,1.0,1.0,1,1,1,87,87,87,71,87,87,35,24,87
6468,7176,1997-11-30,203940,60,3399.0,C,1,POPLATEK MESICNE,1996-12-07,2.0,2.0,2.0,2.0,2.0,1,1,1,149,149,149,125,149,149,76,33,149
6469,7180,1998-11-17,99744,24,4156.0,C,7,POPLATEK TYDNE,1997-06-12,2.0,2.0,2.0,2.0,2.0,1,1,1,111,111,111,93,111,111,46,33,111
6470,7181,1998-05-17,49872,12,4156.0,C,77,POPLATEK PO OBRATU,1996-07-02,5.0,5.0,5.0,5.0,3.0,1,1,1,296,296,296,266,296,296,177,119,296
6471,7184,1996-08-04,155640,24,6485.0,A,5,POPLATEK MESICNE,1995-06-19,5.0,5.0,5.0,5.0,3.0,1,1,1,370,370,370,328,370,370,255,176,370
6474,7190,1995-06-06,63360,60,1056.0,C,49,POPLATEK MESICNE,1993-09-06,2.0,2.0,2.0,2.0,2.0,2,2,2,401,401,401,338,401,401,223,102,401
6486,7240,1998-01-15,152160,60,2536.0,C,17,POPLATEK MESICNE,1996-04-23,2.0,2.0,2.0,2.0,2.0,2,2,2,187,187,187,155,187,187,97,70,187
6490,7262,1997-02-10,73260,60,1221.0,C,70,POPLATEK MESICNE,1996-08-30,3.0,3.0,3.0,3.0,2.0,1,1,1,190,190,190,162,190,190,120,69,190
6495,7274,1998-03-12,49044,12,4087.0,C,11,POPLATEK MESICNE,1997-09-28,2.0,2.0,2.0,2.0,2.0,1,1,1,87,87,87,72,87,87,47,21,87
6499,7401,1994-01-05,80952,24,3373.0,A,1,POPLATEK MESICNE,1993-02-26,2.0,2.0,2.0,2.0,2.0,2,2,2,478,478,478,408,478,478,224,159,478
6501,7418,1996-04-29,30276,12,2523.0,B,21,POPLATEK MESICNE,1995-04-07,1.0,1.0,1.0,1.0,1.0,1,1,1,377,377,377,245,377,377,252,53,377
6502,7424,1997-12-08,30276,12,2523.0,A,68,POPLATEK MESICNE,1996-07-28,4.0,4.0,4.0,4.0,3.0,1,1,1,274,274,274,246,274,274,147,93,274
6508,7437,1998-04-19,110736,48,2307.0,C,19,POPLATEK TYDNE,1997-08-08,4.0,4.0,4.0,4.0,3.0,1,1,1,130,130,130,113,130,130,74,62,130
6509,7445,1994-03-15,55368,24,2307.0,A,64,POPLATEK MESICNE,1993-03-18,1.0,1.0,1.0,1.0,1.0,1,1,1,539,539,539,405,539,539,232,24,539
6512,7454,1994-05-26,63312,48,1319.0,A,4,POPLATEK MESICNE,1993-04-19,3.0,3.0,3.0,3.0,2.0,1,1,1,449,449,449,381,449,449,306,175,449
6520,7485,1994-03-16,91200,24,3800.0,A,39,POPLATEK MESICNE,1993-07-28,2.0,2.0,2.0,2.0,2.0,2,2,2,415,415,415,350,415,415,209,149,415
6526,7523,1995-01-03,288468,36,8013.0,A,63,POPLATEK MESICNE,1994-08-29,1.0,1.0,1.0,1.0,1.0,1,1,1,386,386,386,282,386,386,235,36,386
6534,7542,1997-10-19,590820,60,9847.0,C,54,POPLATEK MESICNE,1996-05-16,3.0,3.0,3.0,3.0,2.0,1,1,1,220,220,220,189,220,220,123,66,220
6535,7546,1995-11-02,41952,12,3496.0,A,43,POPLATEK MESICNE,1994-09-03,4.0,4.0,4.0,4.0,3.0,1,1,1,431,431,431,379,431,431,255,208,431
6539,7559,1998-07-11,12792,12,1066.0,C,56,POPLATEK MESICNE,1997-05-24,2.0,2.0,2.0,2.0,2.0,1,1,1,114,114,114,95,114,114,53,20,114
6540,7562,1995-12-31,309600,48,6450.0,C,72,POPLATEK TYDNE,1995-01-17,1.0,1.0,1.0,1.0,1.0,1,1,1,295,295,295,248,295,295,125,83,295
6541,7565,1997-08-17,153504,48,3198.0,C,59,POPLATEK MESICNE,1996-04-02,3.0,3.0,3.0,3.0,2.0,1,1,1,224,224,224,191,224,224,134,106,224
6544,7594,1997-12-11,130464,48,2718.0,C,16,POPLATEK MESICNE,1996-02-16,5.0,5.0,5.0,5.0,3.0,1,1,1,323,323,323,291,323,323,189,129,323
6545,7606,1995-12-12,191880,60,3198.0,C,21,POPLATEK MESICNE,1995-03-15,3.0,3.0,3.0,3.0,2.0,1,1,1,402,402,402,356,402,402,215,125,402
6546,7607,1995-03-27,31728,24,1322.0,A,1,POPLATEK MESICNE,1993-09-05,2.0,2.0,2.0,2.0,2.0,2,2,2,433,433,433,369,433,433,206,83,433
6550,7614,1996-05-18,320592,48,6679.0,C,62,POPLATEK MESICNE,1995-02-08,1.0,1.0,1.0,1.0,1.0,2,2,2,283,283,283,237,283,283,118,77,283
6552,7632,1998-01-08,170448,48,3551.0,C,68,POPLATEK MESICNE,1996-09-22,2.0,2.0,2.0,2.0,2.0,2,2,2,161,161,161,134,161,161,83,34,161
6553,7636,1998-01-26,42384,12,3532.0,C,40,POPLATEK MESICNE,1996-10-08,3.0,3.0,3.0,3.0,2.0,1,1,1,205,205,205,178,205,205,110,59,205
6554,7637,1997-01-29,390096,48,8127.0,C,46,POPLATEK MESICNE,1996-08-19,2.0,2.0,2.0,2.0,2.0,2,2,2,171,171,171,143,171,171,97,46,171
6562,7674,1997-03-21,94488,24,3937.0,C,1,POPLATEK MESICNE,1996-07-21,3.0,3.0,3.0,3.0,2.0,1,1,1,258,258,258,228,258,258,132,75,258
6568,7713,1998-02-25,220440,60,3674.0,C,50,POPLATEK TYDNE,1996-05-25,2.0,2.0,2.0,2.0,2.0,1,1,1,149,149,149,120,149,149,71,26,149
6569,7721,1998-05-28,45456,12,3788.0,C,13,POPLATEK MESICNE,1997-07-03,1.0,1.0,1.0,1.0,1.0,1,1,1,97,97,97,79,97,97,38,25,97
6571,7733,1998-05-12,140064,24,5836.0,C,19,POPLATEK TYDNE,1996-07-08,1.0,1.0,1.0,1.0,1.0,1,1,1,194,194,194,164,194,194,63,38,194
6574,7745,1997-12-20,77544,36,2154.0,C,2,POPLATEK MESICNE,1996-11-29,2.0,2.0,2.0,2.0,2.0,1,1,1,169,169,169,145,169,169,76,32,169
6577,7753,1994-03-11,51696,24,2154.0,A,74,POPLATEK MESICNE,1993-02-08,1.0,1.0,1.0,1.0,1.0,1,1,1,500,500,500,429,500,500,164,25,500
6578,7765,1995-12-11,27984,12,2332.0,A,52,POPLATEK TYDNE,1994-07-10,2.0,2.0,2.0,2.0,2.0,1,1,1,327,327,327,274,327,327,156,58,327
6580,7769,1994-05-22,196080,48,4085.0,A,23,POPLATEK MESICNE,1993-10-03,1.0,1.0,1.0,1.0,1.0,1,1,1,435,435,435,372,435,435,171,48,435
6585,7795,1996-10-29,372120,60,6202.0,C,64,POPLATEK MESICNE,1995-01-05,1.0,1.0,1.0,1.0,1.0,2,2,2,355,355,355,307,355,355,120,26,355
6589,7815,1996-01-01,189696,24,7904.0,A,19,POPLATEK TYDNE,1995-04-09,4.0,4.0,4.0,4.0,3.0,2,2,2,415,415,415,370,415,415,243,155,415
6591,7819,1995-02-02,20832,48,434.0,C,38,POPLATEK MESICNE,1993-08-01,5.0,5.0,5.0,5.0,3.0,1,1,1,591,591,591,526,591,591,412,287,591
6594,7824,1994-09-28,189696,24,7904.0,B,60,POPLATEK MESICNE,1994-05-17,3.0,3.0,3.0,3.0,2.0,1,1,1,339,339,339,294,339,339,181,90,339
6596,7844,1994-06-25,91584,24,3816.0,A,1,POPLATEK MESICNE,1993-11-26,1.0,1.0,1.0,1.0,1.0,1,1,1,366,366,366,305,366,366,141,85,366
6598,7857,1995-01-18,68112,12,5676.0,A,75,POPLATEK MESICNE,1993-08-04,4.0,4.0,4.0,4.0,3.0,1,1,1,579,579,579,514,579,579,319,259,579
6599,7859,1996-11-19,72120,12,6010.0,A,52,POPLATEK MESICNE,1995-03-14,1.0,1.0,1.0,1.0,1.0,2,2,2,260,260,260,215,260,260,97,57,260
6600,7861,1995-10-08,21852,36,607.0,A,34,POPLATEK MESICNE,1995-04-22,5.0,5.0,5.0,5.0,3.0,1,1,1,414,414,414,370,414,414,275,192,414
